Date,AAPL,JNJ,JPM,XOM,AMZN,KO,NVDA,PG,Mkt-RF,SMB,HML,RMW,CMA,RF,Mom
2019-11-01,61.4818000793457,110.05257415771484,107.82377624511719,51.70543670654297,89.5719985961914,44.50591278076172,5.03850793838501,105.91737365722656,1.07,0.65,0.82,-0.18,0.07,0.01,-1.85
2019-11-04,61.885562896728516,109.23892974853516,108.68433380126953,53.24321746826172,90.23300170898438,43.87837219238281,5.23523473739624,101.81301879882812,0.39,0.32,1.35,0.6,0.11,0.01,-2.59
2019-11-05,61.7966423034668,109.3982925415039,108.92057800292969,54.29814910888672,90.08550262451172,43.28385543823242,5.213099479675293,101.66764831542969,-0.03,0.38,0.46,-0.02,0.01,0.01,-0.76
2019-11-06,61.82307434082031,109.85124969482422,109.08931732177734,53.10950469970703,89.78849792480469,43.59763717651367,5.163856506347656,102.88185119628906,-0.05,-0.8,0.24,-0.17,0.32,0.01,1.0
2019-11-07,62.53659439086914,110.2455062866211,109.67989349365234,54.238712310791016,89.41000366210938,43.176517486572266,5.181516170501709,102.2833023071289,0.38,-0.01,0.5,0.09,-0.2,0.01,-1.16
2019-11-08,62.70774459838867,111.56243896484375,110.00049591064453,53.20866775512695,89.29399871826172,43.11045455932617,5.1675872802734375,102.35169219970703,0.31,-0.01,-0.37,-0.13,0.06,0.01,-0.16
2019-11-11,63.204315185546875,110.70683288574219,109.61238861083984,52.8853759765625,88.5824966430664,42.80495071411133,5.177534580230713,102.03532409667969,-0.19,-0.07,-0.19,-0.07,-0.04,0.01,0.79
2019-11-12,63.14645767211914,110.17839813232422,108.97118377685547,52.15606689453125,88.9000015258789,42.697593688964844,5.213099479675293,101.9840316772461,0.16,-0.18,-0.14,-0.17,-0.2,0.01,0.5
2019-11-13,63.751495361328125,110.11128997802734,108.3974609375,51.727516174316406,87.65550231933594,43.275596618652344,5.187234878540039,103.1640396118164,0.01,-0.41,-0.82,-0.28,-0.03,0.01,1.07
2019-11-14,63.310359954833984,109.85124969482422,108.49872589111328,51.501953125,87.7300033569336,43.45726013183594,5.217575550079346,103.0357666015625,0.07,-0.15,-0.25,0.13,-0.33,0.01,0.51
2019-11-15,64.0624771118164,113.18972778320312,109.28334045410156,52.02073669433594,86.97450256347656,43.49028015136719,5.07830286026001,103.0699691772461,0.74,-0.29,-0.33,-0.02,0.05,0.01,-0.52
2019-11-18,64.38545989990234,113.09748077392578,110.20298767089844,51.51699447631836,87.62650299072266,43.787532806396484,5.27950382232666,104.22429656982422,0.03,-0.38,-0.51,-0.04,-0.22,0.01,0.92
2019-11-19,64.19023895263672,113.0890884399414,110.16921997070312,50.99070358276367,87.6395034790039,43.828819274902344,5.172809600830078,103.82242584228516,0.02,0.34,-0.94,-0.87,-0.18,0.01,0.5
2019-11-20,63.44295120239258,114.02855682373047,109.36772918701172,51.14857864379883,87.27649688720703,43.94443130493164,5.2521467208862305,104.56633758544922,-0.33,-0.13,-0.44,-0.56,-0.32,0.01,0.0
2019-11-21,63.15851593017578,114.44796752929688,109.62081909179688,52.38163375854492,86.7354965209961,43.7297477722168,5.22727632522583,102.8989486694336,-0.15,-0.3,0.1,0.08,-0.14,0.01,-0.94
2019-11-22,63.103065490722656,115.81523895263672,110.34640502929688,52.15606689453125,87.28600311279297,43.787532806396484,5.244933605194092,102.85618591308594,0.24,0.16,0.21,0.17,0.04,0.01,-0.98
2019-11-25,64.20952606201172,115.86592102050781,110.9369888305664,51.810218811035156,88.69200134277344,43.94443130493164,5.501596927642822,103.0442886352539,0.92,1.27,-0.38,0.1,0.04,0.01,-0.35
2019-11-26,63.70811080932617,115.85745239257812,111.08885955810547,51.682411193847656,89.84700012207031,44.50591278076172,5.396892547607422,104.54067993164062,0.19,-0.09,-0.89,0.2,-0.16,0.01,0.93
2019-11-27,64.56385803222656,116.34734344482422,111.41786193847656,51.65233612060547,90.92549896240234,44.54719161987305,5.431735515594482,104.11316680908203,0.44,0.22,-0.02,0.03,0.0,0.01,-0.2
2019-11-29,64.4216537475586,116.12776184082031,111.16476440429688,51.22378158569336,90.04000091552734,44.422420501708984,5.394403457641602,104.36968231201172,-0.42,-0.11,-0.31,-0.47,0.01,0.01,0.0
2019-12-02,63.67676544189453,116.01795959472656,110.92011260986328,51.44180679321289,89.08000183105469,44.71357345581055,5.207986831665039,104.93400573730469,-0.87,-0.13,0.48,0.1,0.18,0.01,-0.43
2019-12-03,62.54142379760742,115.84902954101562,109.49427032470703,51.03581619262695,88.49800109863281,44.75516128540039,5.168412208557129,105.13069152832031,-0.66,0.42,-0.83,-0.5,-0.53,0.01,0.53
2019-12-04,63.09343719482422,117.72409057617188,111.65411376953125,51.614742279052734,88.03450012207031,45.16279220581055,5.212217807769775,106.481689453125,0.6,0.23,0.25,0.16,0.06,0.01,-0.3
2019-12-05,64.01908874511719,117.8761215209961,112.26160430908203,51.43428421020508,87.02400207519531,45.07960891723633,5.195292949676514,106.55864715576172,0.13,-0.14,0.46,0.27,0.34,0.01,0.57
2019-12-06,65.25567626953125,118.56871795654297,113.93207550048828,52.26134490966797,87.58000183105469,45.27092742919922,5.280661106109619,106.19095611572266,0.91,0.38,0.36,0.33,0.26,0.01,-0.75
2019-12-09,64.34208679199219,118.67007446289062,113.40054321289062,52.374114990234375,87.47550201416016,44.97977066040039,5.280661106109619,106.77243041992188,-0.33,0.31,0.12,-0.13,-0.26,0.01,-0.36
2019-12-10,64.7181396484375,118.23933410644531,113.47647857666016,51.922996520996094,86.96050262451172,44.73020935058594,5.325710773468018,106.2593765258789,-0.08,0.29,-0.09,-0.19,0.07,0.01,-0.07
2019-12-11,65.27015686035156,119.07550811767578,113.20650482177734,51.84782791137695,87.43599700927734,44.87995147705078,5.409336566925049,106.59285736083984,0.28,-0.09,0.13,0.34,0.13,0.01,0.46
2019-12-12,65.43647003173828,119.37956237792969,116.4462661743164,52.8853759765625,88.0165023803711,45.03800964355469,5.576838970184326,106.51590728759766,0.9,0.14,1.13,0.13,0.21,0.01,-0.9
2019-12-13,66.32595825195312,119.41336822509766,115.42540740966797,52.05082321166992,88.0469970703125,45.27092742919922,5.574848651885986,107.28546142578125,-0.03,-0.45,-0.54,-0.28,-0.22,0.01,0.76
2019-12-16,67.4613265991211,119.75962829589844,115.8725814819336,52.62973403930664,88.46050262451172,45.27092742919922,5.603719711303711,107.3624038696289,0.74,-0.04,-0.05,-0.4,0.14,0.01,-0.34
2019-12-17,67.59388732910156,121.25464630126953,116.58126068115234,52.38915252685547,89.53299713134766,45.27092742919922,5.6818695068359375,107.14863586425781,0.1,0.48,0.66,0.11,-0.04,0.01,-0.1
2019-12-18,67.43238830566406,120.942138671875,116.46316528320312,52.53200912475586,89.20149993896484,44.846675872802734,5.712235450744629,106.03705596923828,-0.05,0.29,0.09,0.28,-0.03,0.01,-0.3
2019-12-19,67.4999008178711,122.76652526855469,115.88101959228516,52.17110824584961,89.61399841308594,45.187740325927734,5.86032247543335,106.81515502929688,0.43,-0.15,-0.42,-0.25,-0.02,0.01,-0.23
2019-12-20,67.36009216308594,123.3661880493164,115.78819274902344,52.584632873535156,89.32499694824219,45.72846603393555,5.957636833190918,107.19140625,0.48,-0.28,-0.31,-0.01,-0.04,0.01,0.22
2019-12-23,68.45928192138672,123.68717193603516,115.75444030761719,52.84777069091797,89.6500015258789,45.67855453491211,5.943949222564697,106.79806518554688,0.1,0.17,-0.34,-0.11,0.28,0.01,-0.7
2019-12-24,68.52438354492188,123.25636291503906,116.07508087158203,52.644775390625,89.46050262451172,45.512168884277344,5.938970565795898,107.07168579101562,0.01,0.37,-0.01,-0.28,0.05,0.01,0.16
2019-12-26,69.88391876220703,123.17193603515625,117.30685424804688,52.72747039794922,93.4384994506836,45.77006149291992,5.9531569480896,107.07168579101562,0.49,-0.57,0.0,0.25,-0.18,0.01,0.3
2019-12-27,69.857421875,123.10437774658203,117.39125061035156,52.54703903198242,93.48999786376953,46.044593811035156,5.895415306091309,107.81560516357422,-0.09,-0.55,-0.07,0.25,0.15,0.01,0.36
2019-12-30,70.27200317382812,122.7242660522461,116.96095275878906,52.2387809753418,92.34449768066406,45.978031158447266,5.782172679901123,106.43038177490234,-0.57,0.29,0.56,0.12,0.42,0.01,0.04
2019-12-31,70.78546142578125,123.2057113647461,117.61056518554688,52.4643440246582,92.39199829101562,46.044593811035156,5.856339454650879,106.79806518554688,0.28,0.02,0.11,-0.12,0.21,0.01,-0.47
2020-01-02,72.40050506591797,123.29020690917969,119.03641510009766,53.306419372558594,94.90049743652344,45.74510955810547,5.971076965332031,105.52403259277344,0.86,-0.97,-0.34,0.23,-0.22,0.01,0.82
2020-01-03,71.69662475585938,121.86277770996094,117.46558380126953,52.87785339355469,93.74849700927734,45.49554443359375,5.875502586364746,104.8143310546875,-0.67,0.29,0.01,-0.14,-0.17,0.01,0.01
2020-01-06,72.26793670654297,121.71070861816406,117.37217712402344,53.28386306762695,95.14399719238281,45.478912353515625,5.900145053863525,104.95967102050781,0.36,-0.22,-0.55,-0.16,-0.31,0.01,-0.67
2020-01-07,71.92804718017578,122.45398712158203,115.37677764892578,52.84777069091797,95.34300231933594,45.129512786865234,5.971575736999512,104.30980682373047,-0.19,-0.04,-0.26,-0.13,-0.31,0.01,0.01
2020-01-08,73.08512115478516,122.4371109008789,116.27680969238281,52.05082321166992,94.59850311279297,45.21269607543945,5.982776641845703,104.75447082519531,0.47,-0.18,-0.64,-0.21,-0.15,0.01,0.94
2020-01-09,74.63748931884766,122.80033111572266,116.70135498046875,52.44929504394531,95.05249786376953,46.03626251220703,6.048481464385986,105.90025329589844,0.65,-0.71,-0.48,-0.15,0.07,0.01,0.73
2020-01-10,74.80622863769531,122.52155303955078,115.53812408447266,51.983150482177734,94.15799713134766,46.19430160522461,6.080838203430176,106.00286102294922,-0.34,-0.27,-0.34,0.05,-0.07,0.01,0.2
2020-01-13,76.4044189453125,123.06212615966797,116.4975814819336,52.47936248779297,94.56500244140625,46.69345474243164,6.271485805511475,106.78096008300781,0.73,-0.1,-0.09,0.34,0.3,0.01,0.65
2020-01-14,75.37271118164062,123.75471496582031,117.85616302490234,52.02824783325195,93.47200012207031,46.58530044555664,6.154508590698242,106.6185073852539,-0.06,0.48,-0.18,-0.32,-0.07,0.01,-0.93
2020-01-15,75.0497055053711,124.1685791015625,116.09001922607422,51.945552825927734,93.10099792480469,47.16761779785156,6.1119489669799805,107.70443725585938,0.16,0.26,-0.82,-0.07,-0.2,0.01,0.14
2020-01-16,75.98979949951172,125.17367553710938,116.54002380371094,51.742549896240234,93.89700317382812,47.26744842529297,6.195575714111328,107.7984848022461,0.88,0.51,-0.11,0.04,-0.07,0.01,0.15
2020-01-17,76.83109283447266,125.99298095703125,117.3467025756836,51.54707336425781,93.23600006103516,47.36727523803711,6.204286098480225,108.08922576904297,0.28,-0.63,-0.12,0.22,0.02,0.01,0.88
2020-01-21,76.31040954589844,126.07747650146484,116.19189453125,50.81025695800781,94.5999984741211,47.55860137939453,6.170933723449707,107.81560516357422,-0.32,-0.68,-0.62,-0.11,-0.31,0.01,0.83
2020-01-22,76.58280181884766,125.21592712402344,116.05607604980469,50.51704025268555,94.37300109863281,47.92464065551758,6.224944114685059,108.00370025634766,0.08,-0.24,0.0,-0.27,-0.01,0.01,0.61
2020-01-23,76.9516372680664,125.45238494873047,115.93717193603516,50.20124816894531,94.22899627685547,48.10764694213867,6.2933878898620605,107.50999450683594,0.08,-0.06,-0.14,0.28,-0.06,0.01,0.26
2020-01-24,76.72985076904297,125.27505493164062,113.05870056152344,49.862918853759766,93.08200073242188,47.98286819458008,6.234152317047119,107.6390151977539,-0.97,-0.5,-0.28,0.17,-0.03,0.01,0.51
2020-01-27,74.47358703613281,125.63825988769531,112.10768127441406,48.67499542236328,91.41699981689453,47.81649398803711,5.978294849395752,108.11209869384766,-1.56,0.26,-0.41,-0.52,0.07,0.01,0.48
2020-01-28,76.58040618896484,126.27172088623047,114.14556121826172,48.60732650756836,92.6624984741211,47.425498962402344,6.171681880950928,108.40453338623047,1.02,-0.13,-0.43,0.17,-0.08,0.01,0.83
2020-01-29,78.18338775634766,127.15011596679688,113.9757308959961,48.201332092285156,92.9000015258789,47.425498962402344,6.111202239990234,107.5702133178711,-0.11,-0.43,-0.97,0.26,0.17,0.01,0.62
2020-01-30,78.07009887695312,126.99809265136719,115.38526916503906,48.712589263916016,93.53399658203125,48.96448516845703,6.117921829223633,108.33573913574219,0.34,-0.63,0.68,-0.45,-0.11,0.01,0.53
2020-01-31,74.60856628417969,125.73954772949219,112.38790130615234,46.70513153076172,100.43599700927734,48.58182144165039,5.884464263916016,107.19173431396484,-1.74,-0.52,-0.35,-0.43,-0.7,0.01,-0.29
2020-02-03,74.4036865234375,126.83757781982422,113.2455062866211,45.66006088256836,100.20999908447266,48.7315559387207,5.981530666351318,107.61320495605469,0.84,0.37,-0.67,-0.68,-0.35,0.01,0.25
2020-02-04,76.86001586914062,128.04542541503906,114.87577819824219,45.088645935058594,102.4834976196289,48.94784927368164,6.1507744789123535,108.0863037109375,1.57,-0.13,-0.7,0.36,-0.13,0.01,-0.03
2020-02-05,77.48677062988281,130.0640869140625,116.82872772216797,47.16376495361328,101.99349975585938,48.95616912841797,6.241121292114258,109.07545471191406,0.97,0.76,1.48,0.95,0.63,0.01,-1.73
2020-02-06,78.39311981201172,129.67555236816406,116.84571075439453,46.524688720703125,102.5114974975586,49.072635650634766,6.327983856201172,109.35932159423828,0.27,-0.6,-0.84,-0.04,-0.35,0.01,0.43
2020-02-07,77.32756805419922,128.29037475585938,116.4721450805664,46.2164192199707,103.96399688720703,49.238990783691406,6.261778831481934,108.44754791259766,-0.55,-0.84,-0.02,-0.23,-0.54,0.01,0.38
2020-02-10,77.6948013305664,128.2650146484375,116.95610046386719,45.728328704833984,106.69550323486328,49.70485305786133,6.545013427734375,108.52497100830078,0.73,-0.18,-0.9,-0.11,-0.4,0.01,0.98
2020-02-11,77.22606658935547,128.3748779296875,117.1768798828125,46.16304016113281,107.54000091552734,49.571754455566406,6.667468070983887,106.79605865478516,0.27,0.34,1.04,0.24,0.17,0.01,-1.04
2020-02-12,79.05999755859375,127.61466217041016,117.1768798828125,46.72740173339844,108.0,49.422019958496094,6.783199787139893,106.18537139892578,0.66,0.15,-0.36,0.2,-0.02,0.01,-0.41
2020-02-13,78.49700164794922,126.77001190185547,117.0749740600586,46.468109130859375,107.49349975585938,49.5883903503418,6.739395618438721,107.48418426513672,-0.09,0.16,0.01,-0.11,-0.44,0.01,0.63
2020-02-14,78.51634216308594,126.80382537841797,116.71835327148438,46.25456619262695,106.74349975585938,49.87123489379883,7.212531089782715,108.4991455078125,0.14,-0.56,-0.66,-0.23,-0.29,0.01,0.54
2020-02-18,77.07866668701172,125.96761322021484,115.17298126220703,45.66732406616211,107.78350067138672,49.52183151245117,7.381277084350586,107.40678405761719,-0.19,-0.01,-0.64,-0.41,-0.64,0.01,0.25
2020-02-19,78.1949691772461,125.79875946044922,116.74382781982422,46.01813888549805,108.51100158691406,49.72148895263672,7.8325114250183105,107.89704895019531,0.6,0.2,0.03,0.19,-0.32,0.01,-0.08
2020-02-20,77.3927993774414,125.31726837158203,116.74382781982422,45.652069091796875,107.65499877929688,49.679908752441406,7.683180332183838,108.87764739990234,-0.35,0.64,0.67,0.19,-0.11,0.01,-0.58
2020-02-21,75.64098358154297,126.63490295410156,115.31730651855469,45.095340728759766,104.79850006103516,50.02096939086914,7.319056034088135,108.9808349609375,-1.12,-0.05,0.02,-0.21,0.34,0.01,-0.21
2020-02-24,72.04801177978516,124.02536010742188,112.21809387207031,42.98280334472656,100.4645004272461,48.789791107177734,6.801616191864014,106.05632781982422,-3.39,0.16,0.01,-0.32,0.24,0.01,0.6
2020-02-25,69.60761260986328,122.95433044433594,107.20836639404297,41.33549118041992,98.63700103759766,48.09931945800781,6.522117614746094,104.44786834716797,-3.09,-0.36,-0.68,-0.62,0.04,0.01,0.76
2020-02-26,70.71180725097656,122.12981414794922,107.53102111816406,40.427940368652344,98.97949981689453,47.91630935668945,6.66149377822876,103.35548400878906,-0.52,-0.75,-1.2,-0.47,-0.08,0.01,1.18
2020-02-27,66.08952331542969,118.25376892089844,103.05620574951172,37.995094299316406,94.21499633789062,45.695186614990234,6.29067850112915,97.62688446044922,-4.22,0.71,0.06,-0.42,-0.13,0.01,-0.2
2020-02-28,66.05084228515625,114.30972290039062,98.58989715576172,39.230587005615234,94.1875,44.497291564941406,6.72574520111084,97.39463806152344,-0.78,0.07,-0.8,0.23,-0.39,0.01,-0.45
2020-03-02,72.20024108886719,119.01879119873047,103.1835708618164,41.0914421081543,97.69750213623047,46.51875686645508,6.884131908416748,102.83939361572266,4.31,-1.89,-0.42,-0.52,0.52,0.01,1.91
2020-03-03,69.9072265625,115.25322723388672,99.3116455078125,39.123802185058594,95.44950103759766,46.635215759277344,6.621646404266357,101.64379119873047,-2.8,0.68,-0.63,-0.4,0.25,0.01,0.83
2020-03-04,73.14983367919922,121.9598159790039,101.76559448242188,39.97797775268555,98.79149627685547,49.0143928527832,7.085353851318359,107.08851623535156,4.03,-1.24,-1.17,0.07,0.22,0.01,1.08
2020-03-05,70.77706146240234,120.71029663085938,96.7728042602539,38.216251373291016,96.20149993896484,47.200897216796875,6.805935859680176,104.61988830566406,-3.38,-0.15,-1.4,-0.85,0.11,0.01,0.45
2020-03-06,69.83714294433594,120.72731018066406,91.77156829833984,36.37065887451172,95.05449676513672,45.969703674316406,6.625384330749512,104.64569854736328,-1.78,-0.21,-1.48,0.71,0.37,0.01,0.51
2020-03-09,64.31356048583984,115.97573852539062,79.34063720703125,31.924421310424805,90.03050231933594,43.141319274902344,6.112367153167725,99.828857421875,-7.79,-1.37,-4.75,0.08,0.52,0.01,3.46
2020-03-10,68.94551849365234,120.39580535888672,85.50515747070312,33.10652160644531,94.59100341796875,44.63869857788086,6.50186014175415,103.69093322753906,4.74,-2.38,0.78,0.5,0.12,0.01,0.33
2020-03-11,66.55104064941406,112.03168487548828,81.48040008544922,32.01593780517578,91.04299926757812,43.432472229003906,6.138017654418945,95.9839859008789,-5.06,-1.04,-0.81,0.04,0.15,0.01,0.24
2020-03-12,59.978797912597656,106.60010528564453,74.76396179199219,28.355228424072266,83.83049774169922,39.231475830078125,5.3869218826293945,87.59754180908203,-9.63,-1.09,-1.14,-0.33,-0.24,0.01,0.08
2020-03-13,67.16475677490234,114.14822387695312,88.23080444335938,29.07211685180664,89.25,40.67485809326172,5.997809886932373,98.11715698242188,8.98,-2.03,2.94,1.12,0.78,0.01,-1.1
2020-03-16,58.52421569824219,108.06211853027344,75.02717590332031,26.3037109375,84.4574966430664,37.98109436035156,4.89108943939209,93.32613372802734,-12.01,-0.81,-0.75,0.53,1.14,0.01,-2.27
2020-03-17,61.09752655029297,116.1032485961914,79.61235046386719,28.07305335998535,90.39199829101562,39.592315673828125,5.410828113555908,101.70398712158203,5.88,0.47,-0.67,-0.47,-0.02,0.01,1.27
2020-03-18,59.601863861083984,114.71772766113281,71.23165893554688,25.258880615234375,91.5,37.637046813964844,5.050971031188965,101.02445220947266,-5.56,-4.58,-4.74,0.11,0.18,0.01,-0.76
2020-03-19,59.14519119262695,107.9941177368164,72.42890167236328,26.25794792175293,94.04650115966797,35.10273361206055,5.3037428855896,95.33026123046875,1.31,5.71,0.95,-1.41,-1.64,0.01,0.26
2020-03-20,55.39031982421875,101.90803527832031,70.90049743652344,24.969074249267578,92.30449676513672,32.14043426513672,5.123939514160156,88.10503387451172,-4.15,0.21,-0.9,-0.99,-1.14,0.01,-0.75
2020-03-23,54.21360397338867,94.47042083740234,67.10498046875,23.985258102416992,95.1415023803711,31.519454956054688,5.296769142150879,84.03653717041016,-2.56,1.66,-3.26,0.34,-1.18,0.01,1.53
2020-03-24,59.65260696411133,101.30452728271484,75.08657836914062,27.028221130371094,97.00499725341797,33.105499267578125,6.205506324768066,88.82756805419922,9.34,-0.24,2.38,0.53,0.24,0.01,0.15
2020-03-25,59.32398986816406,101.49153137207031,77.88865661621094,28.439123153686523,94.29199981689453,34.918121337890625,6.116849899291992,86.80622863769531,1.17,-0.18,1.87,-0.07,0.08,0.01,-0.21
2020-03-26,62.445804595947266,107.58611297607422,83.31446075439453,29.605968475341797,97.77449798583984,37.167110443115234,6.406230449676514,92.3627700805664,6.03,-0.5,1.08,-0.65,-0.02,0.01,0.44
2020-03-27,59.86041259765625,104.68756866455078,77.37918853759766,28.179819107055664,95.00499725341797,35.92513656616211,6.293915271759033,94.76258087158203,-3.48,-1.11,-0.76,-1.11,0.8,0.01,0.98
2020-03-30,61.568695068359375,113.06021118164062,79.39157104492188,28.59928321838379,98.19750213623047,37.762916564941406,6.614177227020264,98.91710662841797,3.17,-0.78,-2.11,-0.29,0.13,0.01,1.83
2020-03-31,61.44304656982422,111.4621810913086,76.44518280029297,28.957714080810547,97.48600006103516,37.13353729248047,6.56461763381958,94.6163558959961,-1.44,1.51,-0.38,0.4,-0.09,0.01,-1.07
2020-04-01,58.21010208129883,109.49014282226562,71.63072967529297,28.622156143188477,95.38500213623047,35.346092224121094,6.0533447265625,94.04008483886719,-4.5,-2.02,-1.31,0.29,0.27,0.0,0.17
2020-04-02,59.18142318725586,113.1792221069336,74.3054428100586,30.810956954956055,95.94149780273438,36.88179016113281,6.362151145935059,98.40101623535156,2.1,-0.93,-0.28,-0.25,0.94,0.0,-0.97
2020-04-03,58.33091354370117,114.04621887207031,72.10911560058594,29.903400421142578,95.32949829101562,36.78108215332031,6.074263572692871,98.98590087890625,-1.64,-1.37,-1.15,-0.24,0.41,0.0,-0.26
2020-04-06,63.41954803466797,118.79776763916016,76.75052642822266,30.86434555053711,99.87950134277344,39.164344787597656,6.68415641784668,101.33412170410156,7.1,1.17,0.28,1.3,-0.79,0.0,-0.31
2020-04-07,62.68500518798828,116.85974884033203,77.76288604736328,31.451580047607422,100.58000183105469,39.03008270263672,6.450807571411133,96.99897766113281,-0.11,0.11,2.1,0.9,-0.37,0.0,-1.86
2020-04-08,64.28939819335938,121.7728271484375,80.90292358398438,33.44208908081055,102.1500015258789,40.129398345947266,6.648045539855957,99.00311279296875,3.42,0.86,1.27,0.43,-0.26,0.0,-2.09
2020-04-09,64.75332641601562,120.04728698730469,88.1610107421875,32.89298629760742,102.13800048828125,41.11962890625,6.5484299659729,98.6246566772461,1.59,2.47,3.19,-0.79,-0.1,0.0,-0.75
2020-04-13,66.02427673339844,118.80626678466797,84.24028778076172,32.610809326171875,108.44349670410156,39.382537841796875,6.720265865325928,99.73422241210938,-0.92,-1.48,-2.4,-0.45,0.0,0.0,0.82
2020-04-14,69.35871887207031,124.12738037109375,81.93241882324219,32.35912322998047,114.16600036621094,41.0524787902832,7.071408271789551,104.0435791015625,3.03,-0.74,-3.15,0.23,-0.3,0.0,2.11
2020-04-15,68.72567749023438,125.51289367675781,77.8915786743164,30.871967315673828,115.38400268554688,39.95317077636719,6.993956565856934,104.26724243164062,-2.15,-1.99,-2.55,-0.4,-0.3,0.0,2.37
2020-04-16,69.27173614501953,127.2214126586914,74.92314910888672,29.857646942138672,120.40950012207031,39.525203704833984,7.339123725891113,104.50807189941406,0.62,-0.84,-2.98,-0.28,-0.26,0.0,3.88
2020-04-17,68.3318099975586,129.2189178466797,81.65791320800781,32.961612701416016,118.75,40.330806732177734,7.279852390289307,107.251953125,2.73,1.55,2.77,-0.18,-0.03,0.0,-5.43
2020-04-20,66.91345977783203,128.92147827148438,78.68086242675781,31.405820846557617,119.68049621582031,39.04685974121094,7.148609161376953,103.73394012451172,-1.57,0.37,-0.91,-1.74,-0.5,0.0,1.48
2020-04-21,64.84514617919922,127.22993469238281,76.3987808227539,31.23802947998047,116.40599822998047,38.08180236816406,6.711799144744873,102.94261169433594,-3.09,0.94,0.16,0.29,0.42,0.0,-0.39
2020-04-22,66.7129135131836,130.0434112548828,76.6475601196289,32.13033676147461,118.17449951171875,38.333560943603516,7.126196384429932,102.70177459716797,2.31,-0.87,-1.66,0.11,0.04,0.0,0.39
2020-04-23,66.45438385009766,132.1855010986328,76.69047546386719,33.13702392578125,119.97250366210938,37.82166290283203,7.072903156280518,103.38667297363281,0.12,1.25,0.55,0.53,-0.35,0.0,-2.4
2020-04-24,68.37287139892578,131.6329803466797,77.82292938232422,33.35056686401367,120.51100158691406,38.12377166748047,7.2118659019470215,102.8498306274414,1.43,0.25,-0.12,-0.19,0.19,0.0,0.33
2020-04-27,68.42121124267578,131.14846801757812,81.17745208740234,33.510711669921875,118.80000305175781,39.256656646728516,7.3983941078186035,101.69819641113281,1.73,2.16,2.68,-0.14,0.11,0.0,-2.35
2020-04-28,67.3121337890625,128.68344116210938,81.75226593017578,34.29625701904297,115.7040023803711,39.22309112548828,7.255946636199951,101.21329498291016,-0.45,1.75,2.86,1.36,0.69,0.0,-3.3
2020-04-29,69.52304077148438,127.7059555053711,83.9571533203125,36.19524383544922,118.635498046875,39.54198455810547,7.432760238647461,101.3778305053711,2.92,2.3,1.98,1.22,-0.85,0.0,-4.73
2020-04-30,70.98967742919922,127.53589630126953,82.1554946899414,35.440223693847656,123.69999694824219,38.509788513183594,7.27885627746582,102.06185913085938,-1.18,-2.09,-1.71,0.62,-0.08,0.0,0.81
2020-05-01,69.8468017578125,126.04837799072266,80.00208282470703,32.90061569213867,114.302001953125,38.26642990112305,7.042270183563232,101.1526870727539,-2.91,-0.89,-0.96,-0.31,0.4,0.0,2.86
2020-05-04,70.8350601196289,126.03141784667969,79.04978942871094,34.22761535644531,115.79949951171875,37.880401611328125,7.2542009353637695,100.24349212646484,0.54,-0.13,-1.29,-0.74,-0.39,0.0,0.15
2020-05-05,71.8982162475586,127.0768814086914,78.9296646118164,34.189491271972656,115.88999938964844,38.098602294921875,7.315215587615967,100.45133972167969,0.95,-0.29,-2.01,-0.48,-0.54,0.0,2.24
2020-05-06,72.63999938964844,125.8698959350586,77.4454574584961,33.54886245727539,117.56300354003906,37.553138732910156,7.416074752807617,97.93160247802734,-0.52,0.08,-2.72,0.19,-0.56,0.0,2.2
2020-05-07,73.39144134521484,125.45338439941406,78.25189208984375,33.739532470703125,118.38050079345703,37.42724609375,7.592393398284912,97.1263198852539,1.33,0.16,0.41,-0.1,-0.71,0.0,-2.19
2020-05-08,75.13829803466797,126.39686584472656,79.53023529052734,35.219051361083984,118.98049926757812,38.69441604614258,7.782410144805908,100.39937591552734,1.9,1.9,2.46,0.83,0.39,0.0,-3.46
2020-05-11,76.32062530517578,126.74542236328125,77.18806457519531,34.88349533081055,120.44999694824219,38.21608352661133,8.034435272216797,99.84520721435547,0.06,-0.25,-3.79,-0.86,-0.1,0.0,2.51
2020-05-12,75.44843292236328,125.07089233398438,74.66575622558594,34.300418853759766,117.84750366210938,37.61187744140625,7.7724480628967285,99.18714904785156,-2.07,-1.12,-1.36,-0.63,-0.01,0.0,0.93
2020-05-13,74.53743743896484,125.06238555908203,72.09195709228516,32.59783935546875,118.39600372314453,36.87339782714844,7.750034332275391,98.6416244506836,-1.89,-1.43,-2.08,-0.05,-0.23,0.0,3.14
2020-05-14,74.99536895751953,125.49588775634766,75.08613586425781,32.88548278808594,119.44249725341797,36.672000885009766,7.999569416046143,98.54637145996094,1.15,-1.07,0.92,0.64,0.12,0.0,-0.98
2020-05-15,74.5519790649414,127.87593841552734,73.69629669189453,32.65224838256836,120.48899841308594,36.30274963378906,8.458045959472656,99.23909759521484,0.57,1.33,-1.15,0.02,-0.76,0.0,0.66
2020-05-18,76.30850219726562,127.94393157958984,77.59989166259766,35.24888229370117,121.31300354003906,37.73775100708008,8.716548919677734,100.62450408935547,3.24,2.68,4.61,1.64,0.29,0.0,-6.25
